fonduri	fond	Ncfp-n	Nc	NPN	O
în	în	Spsa	Sp	S	O
valoare	valoare	Ncfsrn	Nc	NSRN	O
de	de	Spsa	Sp	S	O
250	250	Mc-p-d	Mc	M	O
de	de	Spsa	Sp	S	O
milioane	milioane	Mcfprln	Mc	M	O
de	de	Spsa	Sp	S	O
lei	leu	Ncmp-n	Nc	NPN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Aceasta	acesta	Pd3fsr	Pd	DMSR	O
este	fi	Vmip3s	Vm	V3	O
suma	sumă	Ncfsry	Nc	NSRY	O
corelată	corela	Vmp--sf	Vm	VPSF	O
cu	cu	Spsa	Sp	S	O
specificul	specific	Ncmsry	Nc	NSRY	O
lucrării	lucrare	Ncfsoy	Nc	NSOY	O
de	de	Spsa	Sp	S	O
restaurare	restaurare	Ncfsrn	Nc	NSRN	O
și	și	Crssp	Cr	CR	O
consolidare	consolidare	Ncfsrn	Nc	NSRN	O
a	al	Tsfs	Ts	TS	O
clădirii	clădire	Ncfsoy	Nc	NSOY	O
și	și	Crssp	Cr	CR	O
cu	cu	Spsa	Sp	S	O
capacitatea	capacitate	Ncfsry	Nc	NSRY	O
lucrativă	lucrativ	Afpfsrn	Af	ASN	O
a	al	Tsfs	Ts	TS	O
executantului	executant	Ncmsoy	Nc	NSOY	O
-	-	DASH	DA	DASH	O
SC	SC	Yn	Yn	Y	ORG
Moldova	Moldova	Np	Np	NP	ORG
Iași	Iași	Np	Np	NP	ORG
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Conform	conform	Spsd	Sp	S	O
graficului	grafic	Ncmsoy	Nc	NSOY	O
de	de	Spsa	Sp	S	O
lucrări	lucrare	Ncfp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
obiectivul	obiectiv	Ncmsry	Nc	NSRY	O
se	sine	Px3--a--------w	Px	PXA	O
va	vrea	Va--3s	Va	VA3S	O
finaliza	finaliza	Vmnp	Vm	VN	O
în	în	Spsa	Sp	S	O
anul	an	Ncmsry	Nc	NSRY	TIME
1997	1997	Mc-p-d	Mc	M	TIME
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Vă	tu	Pp2-pa--------w	Pp	PPPA	O
mulțumesc	mulțumi	Vmip1s	Vm	V1	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Ion	Ion	Np	Np	NP	PER
Rațiu	Rațiu	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnule	domn	Ncmsvy	Nc	NSVY	O
ministru	ministru	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
continuați	continua	Vmm-2p	Vm	V2	O
vă	tu	Pp2-pa--------w	Pp	PPPA	O
rog	ruga	Vmip1s	Vm	V1	O
!	!	EXCL	EX	EXCL	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Răspundeți	răspunde	Vmip2p	Vm	V2	O
domnului	domn	Ncmsoy	Nc	NSOY	O
deputat	deputat	Ncms-n	Nc	NSN	O
Radu	Radu	Np	Np	NP	PER
Alexandru	Alexandru	Np	Np	NP	PER
Dumitru	Dumitru	Np	Np	NP	PER
,	,	COMMA	CO	COMMA	O
în_legătură_cu	în_legătură_cu	Spca	Sp	S	O
amplasarea	amplasare	Ncfsry	Nc	NSRY	O
în	în	Spsa	Sp	S	O
zona	zonă	Ncfsry	Nc	NSRY	O
municipiului	municipiu	Ncmsoy	Nc	NSOY	LOC
Giurgiu	Giurgiu	Np	Np	NP	LOC
,	,	COMMA	CO	COMMA	O
a	al	Tsfs	Ts	TS	O
unei	un	Tifso	Ti	TSO	O
zone_libere	zonă_liberă	Ncfp-n	Nc	NPN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Aurel	Aurel	Np	Np	NP	PER
Novac	Novac	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnule	domn	Ncmsvy	Nc	NSVY	O
președinte	președinte	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
La	la	Spsa	Sp	S	O
interpelarea	interpelare	Ncfsry	Nc	NSRY	O
domnului	domn	Ncmsoy	Nc	NSOY	O
deputat	deputat	Ncms-n	Nc	NSN	O
răspund	răspunde	Vmip3p	Vm	V3	O
că	că	Csssp	Cs	C	O
Ministerul	minister	Ncmsry	Nc	NSRY	ORG
Transporturilor	transport	Ncfpoy	Nc	NPOY	ORG
a	avea	Va--3s	Va	VA3S	O
înaintat	înainta	Vmp--sm	Vm	VPSM	O
spre	spre	Spsa	Sp	S	O
aprobare	aprobare	Ncfsrn	Nc	NSRN	O
un	un	Timsr	Ti	TSR	O
proiect	proiect	Ncms-n	Nc	NSN	O
de	de	Spsa	Sp	S	O
hotărâre	hotărâre	Ncfsrn	Nc	NSRN	O
de	de	Spsa	Sp	S	O
guvern	guvern	Ncms-n	Nc	NSN	ORG
pentru	pentru	Spsa	Sp	S	O
înființarea	înființare	Ncfsry	Nc	NSRY	O
zonei_libere	zonă_liberă	Ncfsoy	Nc	NSOY	O
Giurgiu	Giurgiu	Np	Np	NP	LOC
,	,	COMMA	CO	COMMA	O
pe	pe	Spsa	Sp	S	O
o	un	Tifsr	Ti	TSR	O
suprafață	suprafață	Ncfsrn	Nc	NSRN	O
de	de	Spsa	Sp	S	O
153	153	Yn	Yn	Y	O
,	,	COMMA	CO	COMMA	O
56	56	Mc-p-d	Mc	M	O
hectare	hectar	Ncfp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
incluzând	include	Vmg	Vm	VG	O
șase	șase	Mc-p-l	Mc	M	O
societăți_comerciale	societate_comercială	Ncfson	Nc	NSON	O
,	,	COMMA	CO	COMMA	O
suprafața	suprafață	Ncfsry	Nc	NSRY	O
fiind	fi	Vag	Va	VA	O
stabilită	stabili	Vmp--sf	Vm	VPSF	O
de_către	de_către	Spca	Sp	S	O
Prefectura	prefectură	Ncfsry	Nc	NSRY	ORG
județului	județ	Ncmsoy	Nc	NSOY	ORG
Giurgiu	Giurgiu	Np	Np	NP	ORG
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
In	in	Ncms-n	Nc	NSN	O
această	acest	Dd3fsr---e	Dd	DMSR	O
suprafață	suprafață	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
într-adevăr	într-adevăr	Rgp	Rg	R	O
,	,	COMMA	CO	COMMA	O
nu	nu	Qz	Qz	QZ	O
este	fi	Vaip3s	Va	VA3S	O
inclusă	include	Vmp--sf	Vm	VPSF	O
platforma	platformă	Ncfsry	Nc	NSRY	O
numărul	număr	Ncmsry	Nc	NSRY	O
1	1	Mc-p-d	Mc	M	O
a	al	Tsfs	Ts	TS	O
Combinatului	combinat	Ncmsoy	Nc	NSOY	ORG
Chimic	chimic	Afpms-n	Af	ASN	ORG
Giurgiu	Giurgiu	Np	Np	NP	ORG
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Proiectul	proiect	Ncmsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
hotărâre	hotărâre	Ncfsrn	Nc	NSRN	O
de	de	Spsa	Sp	S	O
guvern	guvern	Ncms-n	Nc	NSN	ORG
a	avea	Va--3s	Va	VA3S	O
fost	fi	Vap--sm	Va	VA	O
semnat	semna	Vmp--sm	Vm	VPSM	O
de	de	Spsa	Sp	S	O
11	11	Mc-p-d	Mc	M	O
ministere	minister	Ncfp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
a	avea	Va--3s	Va	VA3S	O
fost	fi	Vap--sm	Va	VA	O
discutat	discuta	Vmp--sm	Vm	VPSM	O
în	în	Spsa	Sp	S	O
ședința	ședință	Ncfsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
guvern	guvern	Ncms-n	Nc	NSN	ORG
din	din	Spsa	Sp	S	O
18	18	Mc-p-d	Mc	M	TIME
august	august	Ncms-n	Nc	NSN	TIME
1995	1995	Mc-p-d	Mc	M	TIME
,	,	COMMA	CO	COMMA	O
urmând	urma	Vmg	Vm	VG	O
a	a	Qn	Qn	QN	O
fi	fi	Vanp	Va	VA	O
înaintat	înainta	Vmp--sm	Vm	VPSM	O
spre	spre	Spsa	Sp	S	O
avizare	avizare	Ncfsrn	Nc	NSRN	O
Fondului	fond	Ncmsoy	Nc	NSOY	ORG
Proprietății	proprietate	Ncfsoy	Nc	NSOY	ORG
Private	privat	Afpfson	Af	ASON	ORG
-	-	DASH	DA	DASH	ORG
V	V	Yn	Yn	Y	ORG
-	-	DASH	DA	DASH	ORG
Oltenia	Oltenia	Np	Np	NP	ORG
și	și	Crssp	Cr	CR	O
Ministerului	minister	Ncmsoy	Nc	NSOY	ORG
Finanțelor	finanțe	Ncfpoy	Nc	NPOY	ORG
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Ion	Ion	Np	Np	NP	PER
Rațiu	Rațiu	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Tot	tot	Rp	Rp	R	O
dumneavoastră	dumneavoastră	Pp2-----------s	Pp	PP	O
,	,	COMMA	CO	COMMA	O
domnule	domn	Ncmsvy	Nc	NSVY	O
ministru	ministru	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
răspundeți	răspunde	Vmip2p	Vm	V2	O
domnului	domn	Ncmsoy	Nc	NSOY	O
deputat	deputat	Ncms-n	Nc	NSN	O
Mihail	Mihail	Np	Np	NP	PER
Nică	Nică	Np	Np	NP	PER
despre	despre	Spsa	Sp	S	O
concluziile	concluzie	Ncfpry	Nc	NPRY	O
Comisiei	comisie	Ncfsoy	Nc	NSOY	ORG
de	de	Spsa	Sp	S	ORG
anchetă	anchetă	Ncfsrn	Nc	NSRN	ORG
asupra	asupra	Spsg	Sp	S	O
accidentului	accident	Ncmsoy	Nc	NSOY	O
aviatic	aviatic	Afpms-n	Af	ASN	O
din	din	Spsa	Sp	S	O
1	1	Mc-p-d	Mc	M	TIME
septembrie	septembrie	Ncms-n	Nc	NSN	TIME
1995	1995	Mc-p-d	Mc	M	TIME
Doriți	dori	Vmip2p	Vm	V2	O
să	să	Qs	Qs	QS	O
interveniți	interveni	Vmip2p	Vm	V2	O
?	?	QUEST	QU	QUEST	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Alexandru	Alexandru	Np	Np	NP	PER
Dumitru	Dumitru	Np	Np	NP	PER
Radu	Radu	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
(	(	LPAR	LP	LPAR	O
din	din	Spsa	Sp	S	O
bancă	bancă	Ncfsrn	Nc	NSRN	O
)	)	RPAR	RP	RPAR	O
Mă	eu	Pp1-sa--------w	Pp	PPSA	O
scuzați	scuza	Vmii2p	Vm	V2	O
că	că	Csssp	Cs	C	O
vă	tu	Pp2-pa--------w	Pp	PPPA	O
întrerup	întrerupe	Vmip1s	Vm	V1	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Să	să	Qs	Qs	QS	O
nu	nu	Qz	Qz	QZ	O
amestecăm	amesteca	Vmip1p	Vm	V1	O
...	...	HELLIP	HE	HELLIP	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Ion	Ion	Np	Np	NP	PER
Rațiu	Rațiu	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Da	da	Rgp	Rg	R	O
,	,	COMMA	CO	COMMA	O
vă	tu	Pp2-pa--------w	Pp	PPPA	O
rog	ruga	Vmip1s	Vm	V1	O
!	!	EXCL	EX	EXCL	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Nu	nu	Qz	Qz	QZ	O
mi-	eu	Pp1-sd--y-----w	Pp	PPSD	O
ați	avea	Va--2p	Va	VA2P	O
notificat	notifica	Vmp--sm	Vm	VPSM	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Aveți	avea	Vmip2p	Vm	V2	O
trei	trei	Mc-p-l	Mc	M	TIME
minute	minut	Ncfp-n	Nc	NPN	TIME
,	,	COMMA	CO	COMMA	O
domnule	domn	Ncmsvy	Nc	NSVY	O
deputat	deputat	Ncms-n	Nc	NSN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Domnul	domn	Ncmsry	Nc	NSRY	O
Alexandru	Alexandru	Np	Np	NP	PER
Dumitru	Dumitru	Np	Np	NP	PER
Radu	Radu	Np	Np	NP	PER
:	:	COLON	CO	COLON	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Mulțumesc	mulțumi	Vmip3p	Vm	V3	O
domnului	domn	Ncmsoy	Nc	NSOY	O
președinte	președinte	Ncms-n	Nc	NSN	O
de	de	Spsa	Sp	S	O
ședință	ședință	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
mulțumesc	mulțumi	Vmip3p	Vm	V3	O
domnului	domn	Ncmsoy	Nc	NSOY	O
ministru	ministru	Ncms-n	Nc	NSN	O
că	că	Csssp	Cs	C	O
a	avea	Va--3s	Va	VA3S	O
avut	avea	Vmp--sm	Vm	VPSM	O
amabilitatea	amabilitate	Ncfsry	Nc	NSRY	O
să	să	Qs	Qs	QS	O
-mi	eu	Pp1-sd--y-----w	Pp	PPSD	O
răspundă	răspunde	Vmsp3	Vm	V3	O
,	,	COMMA	CO	COMMA	O
dar	dar	Ccssp	Cc	C	O
despre	despre	Spsa	Sp	S	O
cu_totul	cu_totul	Rgp	Rg	R	O
altceva	altceva	Pi3-sr	Pi	PI	O
era	fi	Vmii3s	Vm	V3	O
vorba	vorbă	Ncfsry	Nc	NSRY	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Această	acest	Dd3fsr---e	Dd	DMSR	O
notă	notă	Ncfsrn	Nc	NSRN	O
...	...	HELLIP	HE	HELLIP	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
am	avea	Va--1	Va	VA1	O
primit	primi	Vmp--sm	Vm	VPSM	O
și	și	Crssp	Cr	CR	O
noi	eu	Pp1-pr--------s	Pp	PPPR	O
o	un	Tifsr	Ti	TSR	O
notă	notă	Ncfsrn	Nc	NSRN	O
de_la	de_la	Spca	Sp	S	O
Agenția	agenție	Ncfsry	Nc	NSRY	ORG
Zonele	zonă	Ncfpry	Nc	NPRY	ORG
Libere	liber	Afpfp-n	Af	APN	ORG
,	,	COMMA	CO	COMMA	O
în	în	Spsa	Sp	S	O
care	care	Pw3--r	Pw	RELR	O
ni	eu	Pp1-pd--------w	Pp	PPPD	O
se	sine	Px3--a--------w	Px	PXA	O
spune	spune	Vmip3s	Vm	V3	O
și	și	Crssp	Cr	CR	O
nouă	nouă	Mc-p-l	Mc	M	O
același	același	Dd3msr---e	Dd	DMSR	O
lucru	lucru	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
că	că	Csssp	Cs	C	O
Prefectura	prefectură	Ncfsry	Nc	NSRY	ORG
județului	județ	Ncmsoy	Nc	NSOY	ORG
Giurgiu	Giurgiu	Np	Np	NP	ORG
a	avea	Va--3s	Va	VA3S	O
înaintat	înainta	Vmp--sm	Vm	VPSM	O
o	un	Tifsr	Ti	TSR	O
propunere	propunere	Ncfsrn	Nc	NSRN	O
privind	privi	Vmg	Vm	VG	O
amplasarea	amplasare	Ncfsry	Nc	NSRY	O
viitoarei	viitor	Afpfsoy	Af	ASOY	O
zone_libere	zonă_liberă	Ncfp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
având	avea	Vmg	Vm	VG	O
o	un	Tifsr	Ti	TSR	O
suprafață	suprafață	Ncfsrn	Nc	NSRN	O
de	de	Spsa	Sp	S	O
o	un	Tifsr	Ti	TSR	O
sută	sută	Mcfsrln	Mc	M	O
și	și	Crssp	Cr	CR	O
ceva	ceva	Pi3-sr	Pi	PI	O
de	de	Spsa	Sp	S	O
hectare	hectar	Ncfp-n	Nc	NPN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Problema	problemă	Ncfsry	Nc	NSRY	O
este	fi	Vmip3s	Vm	V3	O
că	că	Csssp	Cs	C	O
în	în	Spsa	Sp	S	O
actuala	actual	Afpfsry	Af	ASRY	O
conjunctură	conjunctură	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
platforma	platformă	Ncfsry	Nc	NSRY	O
1	1	Mc-p-d	Mc	M	O
a	al	Tsfs	Ts	TS	O
Combinatului	combinat	Ncmsoy	Nc	NSOY	ORG
Chimic	chimic	Afpms-n	Af	ASN	ORG
Giurgiu	Giurgiu	Np	Np	NP	ORG
are	avea	Vmip3s	Vm	V3	O
toate	tot	Di3fpr	Di	PI	O
facilitățile	facilitate	Ncfpry	Nc	NPRY	O
pentru	pentru	Spsa	Sp	S	O
a	a	Qn	Qn	QN	O
se	sine	Px3--a--------w	Px	PXA	O
crea	crea	Vmnp	Vm	VN	O
în	în	Spsa	Sp	S	O
acea	acel	Dd3fsr---e	Dd	DMSR	O
zonă	zonă	Ncfsrn	Nc	NSRN	O
o	un	Tifsr	Ti	TSR	O
zonă_liberă	zonă_liberă	Ncfsrn	Nc	NSRN	O
,	,	COMMA	CO	COMMA	O
iar	iar	Rc	Rc	RC	O
proiectul	proiect	Ncmsry	Nc	NSRY	O
propus	propune	Vmp--sm	Vm	VPSM	O
de	de	Spsa	Sp	S	O
prefectură	prefectură	Ncfsrn	Nc	NSRN	ORG
este	fi	Vmip3s	Vm	V3	O
un	un	Timsr	Ti	TSR	O
proiect	proiect	Ncms-n	Nc	NSN	O
irealizabil	irealizabil	Afpms-n	Af	ASN	O
și	și	Crssp	Cr	CR	O
care	care	Pw3--r	Pw	RELR	O
implică	implica	Vmis3s	Vm	V3	O
mari	mare	Afp-p-n	Af	APN	O
eforturi	efort	Ncfp-n	Nc	NPN	O
bănești	bănesc	Afp-p-n	Af	APN	O
și	și	Crssp	Cr	CR	O
de	de	Spsa	Sp	S	O
altă	alt	Di3fsr---e	Di	PI	O
natură	natură	Ncfsrn	Nc	NSRN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
După	după	Spsa	Sp	S	O
câte	cât	Pw3fpr	Pw	RELR	O
știu	ști	Vmip1s	Vm	V1	O
,	,	COMMA	CO	COMMA	O
acest	acest	Dd3msr---e	Dd	DMSR	O
proiect	proiect	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
deși	deși	Csssp	Cs	C	O
a	avea	Va--3s	Va	VA3S	O
fost	fi	Vap--sm	Va	VA	O
avizat	aviza	Vmp--sm	Vm	VPSM	O
de	de	Spsa	Sp	S	O
11	11	Mc-p-d	Mc	M	O
ministere	minister	Ncfp-n	Nc	NPN	O
și	și	Crssp	Cr	CR	O
a	avea	Va--3s	Va	VA3S	O
fost	fi	Vap--sm	Va	VA	O
agreat	agrea	Vmp--sm	Vm	VPSM	O
parțial	parțial	Rgp	Rg	R	O
de_către	de_către	Spca	Sp	S	O
Guvern	guvern	Ncms-n	Nc	NSN	ORG
,	,	COMMA	CO	COMMA	O
în	în	Spsa	Sp	S	O
ședința	ședință	Ncfsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
guvern	guvern	Ncms-n	Nc	NSN	ORG
ar	avea	Va--3	Va	VA3	O
fi	fi	Vanp	Va	VA	O
fost	fi	Vap--sm	Va	VA	O
respins	respinge	Vmp--sm	Vm	VPSM	O
tocmai	tocmai	Rgp	Rg	R	O
pentru_că	pentru_că	Cscsp	Cs	C	O
implica	implica	Vmii3s	Vm	V3	O
foarte	foarte	Rp	Rp	R	O
multe	mult	Di3fp	Di	PI	O
cheltuieli	cheltuială	Ncfp-n	Nc	NPN	O
financiare	financiar	Afpfp-n	Af	APN	O
pentru	pentru	Spsa	Sp	S	O
realizarea	realizare	Ncfsry	Nc	NSRY	O
lui	lui	Ds3---s	Ds	PS	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Dar	dar	Ccssp	Cc	C	O
problema	problemă	Ncfsry	Nc	NSRY	O
,	,	COMMA	CO	COMMA	O
eu	eu	Pp1-sn--------s	Pp	PPSN	O
zic	zice	Vmip1s	Vm	V1	O
că	că	Csssp	Cs	C	O
este	fi	Vmip3s	Vm	V3	O
de	de	Spsa	Sp	S	O
cu_totul	cu_totul	Rgp	Rg	R	O
altă	alt	Di3fsr---e	Di	PI	O
natură	natură	Ncfsrn	Nc	NSRN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Acest	acest	Dd3msr---e	Dd	DMSR	O
proiect	proiect	Ncms-n	Nc	NSN	O
al	al	Tsms	Ts	TS	O
prefecturii	prefectură	Ncfsoy	Nc	NSOY	ORG
-	-	DASH	DA	DASH	O
domnule	domn	Ncmsvy	Nc	NSVY	O
ministru	ministru	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
dacă	dacă	Csssp	Cs	C	O
sunteți	fi	Vmip2p	Vm	V2	O
puțin	puțin	Rgp	Rg	R	O
atent	atent	Rgp	Rg	R	O
...	...	HELLIP	HE	HELLIP	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
-	-	DASH	DA	DASH	O
acest	acest	Dd3msr---e	Dd	DMSR	O
proiect	proiect	Ncms-n	Nc	NSN	O
al	al	Tsms	Ts	TS	O
prefecturii	prefectură	Ncfsoy	Nc	NSOY	ORG
cuprinde	cuprinde	Vmip3s	Vm	V3	O
teritoriul	teritoriu	Ncmsry	Nc	NSRY	O
a	al	Tsfs	Ts	TS	O
șase	șase	Mc-p-l	Mc	M	O
societăți_comerciale	societate_comercială	Ncfson	Nc	NSON	O
private	privat	Afpfp-n	Af	APN	O
și	și	Crssp	Cr	CR	O
de	de	Spsa	Sp	S	O
stat	stat	Ncms-n	Nc	NSN	O
,	,	COMMA	CO	COMMA	O
cât	cât	Rw	Rw	R	O
și	și	Crssp	Cr	CR	O
teritoriul	teritoriu	Ncmsry	Nc	NSRY	O
unor	un	Ti-po	Ti	TPO	O
domenii	domeniu	Ncfp-n	Nc	NPN	O
private	privat	Afpfp-n	Af	APN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
De	de	Spsa	Sp	S	O
aceea	acela	Pd3fsr	Pd	DMSR	O
,	,	COMMA	CO	COMMA	O
ne-	eu	Pp1-pa--y-----w	Pp	PPPA	O
au	avea	Va--3p	Va	VA3P	O
venit	veni	Vmp--sm	Vm	VPSM	O
o	un	Tifsr	Ti	TSR	O
serie	serie	Ncfsrn	Nc	NSRN	O
de	de	Spsa	Sp	S	O
semnale	semnal	Ncfp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
ca	ca	Rc	Rc	RC	O
membru	membru	Ncms-n	Nc	NSN	O
al	al	Tsms	Ts	TS	O
Comisiei	comisie	Ncfsoy	Nc	NSOY	ORG
pentru	pentru	Spsa	Sp	S	ORG
industrii	industrie	Ncfp-n	Nc	NPN	ORG
și	și	Crssp	Cr	CR	ORG
servicii	serviciu	Ncfp-n	Nc	NPN	ORG
vi	tu	Pp2-pd--------w	Pp	PPPD	O
le	el	Pp3-pd--------w	Pp	PPPD	O
transmit	transmite	Vmip3p	Vm	V3	O
,	,	COMMA	CO	COMMA	O
că	că	Csssp	Cs	C	O
interesul	interes	Ncmsry	Nc	NSRY	O
nu	nu	Qz	Qz	QZ	O
este	fi	Vmip3s	Vm	V3	O
obștesc	obștesc	Afpms-n	Af	ASN	O
,	,	COMMA	CO	COMMA	O
ci	ci	Ccssp	Cc	C	O
mai	mai	Rp	Rp	R	O
mult	mult	Rgp	Rg	R	O
un	un	Timsr	Ti	TSR	O
interes	interes	Ncms-n	Nc	NSN	O
personal	personal	Afpms-n	Af	ASN	O
de	de	Spsa	Sp	S	O
amplasare	amplasare	Ncfsrn	Nc	NSRN	O
a	al	Tsfs	Ts	TS	O
acestei	acest	Dd3fso---e	Dd	DMSO	O
zone_libere	zonă_liberă	Ncfp-n	Nc	NPN	O
într-	întru	Spsay	Sp	S	O
o	un	Tifsr	Ti	TSR	O
zonă	zonă	Ncfsrn	Nc	NSRN	O
neadecvată	neadecvat	Afpfsrn	Af	ASN	O
și	și	Crssp	Cr	CR	O
există	exista	Vmis3s	Vm	V3	O
refuzul	refuz	Ncmsry	Nc	NSRY	O
de	de	Spsa	Sp	S	O
a	a	Qn	Qn	QN	O
se	sine	Px3--a--------w	Px	PXA	O
da	da	Vmnp	Vm	VN	O
o	un	Tifsr	Ti	TSR	O
altă	alt	Di3fsr---e	Di	PI	O
soluție	soluție	Ncfsrn	Nc	NSRN	O
.	.	PERIOD	PE	PERIOD	O
</s>	</s>	</s>	</s>	</s>	O
<s>	<s>	<s>	<s>	<s>	O
Eu	eu	Pp1-sn--------s	Pp	PPSN	O
,	,	COMMA	CO	COMMA	O
față_de	față_de	Spca	Sp	S	O
aceste	acest	Dd3fpr---e	Dd	DMPR	O
aspecte	aspect	Ncfp-n	Nc	NPN	O
,	,	COMMA	CO	COMMA	O
am	avea	Va--1	Va	VA1	O
vrut	vrea	Vmp--sm	Vm	VPSM	O
să	să	Qs	Qs	QS	O
am	avea	Vmip1s	Vm	V1	O
o	un	Tifsr	Ti	TSR	O
clarificare	clarificare	Ncfsrn	Nc	NSRN	O
din_partea	din_partea	Spcg	Sp	S	O
dumneavoastră	dumneavoastră	Pp2-----------s	Pp	PP	O
,	,	COMMA	CO	COMMA	O
mai_ales	mai_ales	Rgp	Rg	R	O
că	că	Csssp	Cs	C	O
în_cadrul	în_cadrul	Spcg	Sp	S	O
comisiei	comisie	Ncfsoy	Nc	NSOY	O
,	,	COMMA	CO	COMMA	O
pe	pe	Spsa	Sp	S	O
baza	bază	Ncfsry	Nc	NSRY	O
sesizării	sesizare	Ncfsoy	Nc	NSOY	O
făcute	face	Vmp--pf	Vm	VPPF	O
de_către	de_către	Spca	Sp	S	O
managerul	manager	Ncmsry	Nc	NSRY	O
